Item,On Hand Qty,PC #,Date,State,Category,Price_ea,On Hand Value,Distributor,Branch Name,Rep
RT3-04-SKSSL-20,164,5887,2025-06-01,NJ,APEX,0.87,142.68,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-00-MINIBK2-FSET,22,5888,2025-06-01,FL,MINI,4.51,99.22,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-00-MINIBK2-FSET,68,5944,2025-06-01,PA,MINI,4.51,306.68,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-C-MOUNT,1081,5944,2025-06-01,PA,C-MOUNT,3.08,3329.48,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-FBN25,33,5944,2025-06-01,PA,Bolts,0.36,11.88,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-SD5-60,2834,5944,2025-06-01,PA,Screws,0.43,1218.62,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-BN30SL-US,90,5951,2025-06-01,ID,Bolts,0.36,32.4,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-04-SD5-60,8400,5951,2025-06-01,ID,Screws,0.43,3612,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-00-MINIBK2-FSET,550,5971,2025-06-01,OR,MINI,4.51,2480.5,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-04-MINBUTYL,117,5971,2025-06-01,OR,Accessories,1.18,138.06,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-04-SD5-60,889,5971,2025-06-01,OR,Screws,0.43,382.27,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-00-MINIBK2-FSET,5,6026,2025-06-01,CO,MINI,4.51,22.55,Greentech,GreentechGreentech Renewables - Pueblo,Genki
RT2-04-SD5-60,340,6026,2025-06-01,CO,Screws,0.43,146.2,Greentech,GreentechGreentech Renewables - Pueblo,Genki
RT2-04-FBN25,5,6058,2025-06-01,NC,Bolts,0.36,1.8,Greentech,GreentechGreentech Renewables - Raleigh,RyanW
RT2-04-SD5-60,542,6058,2025-06-01,NC,Screws,0.43,233.06,Greentech,GreentechGreentech Renewables - Raleigh,RyanW
RT2-00-MINIBK2-FSET,60,6408,2025-06-01,VA,MINI,4.51,270.6,Greentech,GreentechGreentech Renewables - Virginia,RyanW
RT2-04-SD5-60,186,6408,2025-06-01,VA,Screws,0.43,79.98,Greentech,GreentechGreentech Renewables - Virginia,RyanW
RT2-00-MINIBK2-FSET,272,6435,2025-06-01,CA,MINI,4.51,1226.72,Greentech,GreentechGreentech Renewables - Riverside,Genki
RT2-04-FBN25,21,6435,2025-06-01,CA,Bolts,0.36,7.56,Greentech,GreentechGreentech Renewables - Riverside,Genki
RT2-04-SD5-60,5264,6435,2025-06-01,CA,Screws,0.43,2263.52,Greentech,GreentechGreentech Renewables - Riverside,Genki
RT2-00-MINIBK2,1,6462,2025-06-01,NY,MINI,4.15,4.15,Greentech,GreentechGreentech Renewables - Rochester,RyanW
RT2-04-SD5-60,32,6462,2025-06-01,NY,Screws,0.43,13.76,Greentech,GreentechGreentech Renewables - Rochester,RyanW
RT2-00-MINIBK2-FSET,460,6552,2025-06-01,CA,MINI,4.51,2074.6,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-MINBUTYL,14,6552,2025-06-01,CA,Accessories,1.18,16.52,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-SD5-60,1500,6552,2025-06-01,CA,Screws,0.43,645,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-00-MINIBK2-FSET,26,6640,2025-06-01,MO,MINI,4.51,117.26,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-FBN25,559,6640,2025-06-01,MO,Bolts,0.36,201.24,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-SD5-60,250,6640,2025-06-01,MO,Screws,0.43,107.5,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-BN30SL-US,100,6692,2025-06-01,UT,Bolts,0.36,36,Greentech,GreentechGreentech Renewables - Salt Lake,Genki
RT2-04-FBN25,109,6692,2025-06-01,UT,Bolts,0.36,39.24,Greentech,GreentechGreentech Renewables - Salt Lake,Genki
RT2-00-MINIBK2-FSET,477,7133,2025-06-01,CA,MINI,4.51,2151.27,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-C-MOUNT,120,7133,2025-06-01,CA,C-MOUNT,3.08,369.6,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-FBN25,62,7133,2025-06-01,CA,Bolts,0.36,22.32,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-SD5-60,489,7133,2025-06-01,CA,Screws,0.43,210.27,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-FBN25,52,7492,2025-06-01,CA,Bolts,0.36,18.72,Greentech,GreentechGreentech Renewables - San Jose,Genki
RT2-00-MINIBK2-FSET,1706,7605,2025-06-01,CA,MINI,4.51,7694.06,Greentech,GreentechGreentech Renewables - San Luis Obispo,Genki
RT2-04-FBN25,84,7953,2025-06-01,CA,Bolts,0.36,30.24,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-04-SD5-60,67,7953,2025-06-01,CA,Screws,0.43,28.81,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-00-MINIBK2-FSET,2397,8018,2025-06-01,FL,MINI,4.51,10810.47,Greentech,GreentechGreentech Renewables - Tampa Bay,RyanW
RT2-04-SD5-60,8308,8018,2025-06-01,FL,Screws,0.43,3572.44,Greentech,GreentechGreentech Renewables - Tampa Bay,RyanW
RT2-00-MINIBK2-FSET,725,8064,2025-06-01,WA,MINI,4.51,3269.75,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-04-MINBUTYL,11,8064,2025-06-01,WA,Accessories,1.18,12.98,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-04-SD5-60,3186,8064,2025-06-01,WA,Screws,0.43,1369.98,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-00-MINIBK2-FSET,423,8187,2025-06-01,WA,MINI,4.51,1907.73,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT2-04-SD5-60,3309,8187,2025-06-01,WA,Screws,0.43,1422.87,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT2-00-MINIBK2-FSET,479,8460,2025-06-01,PA,MINI,4.51,2160.29,Greentech,GreentechGreentech Renewables - Stroudsburg,RyanW
RT2-04-SD5-60,1168,8460,2025-06-01,PA,Screws,0.43,502.24,Greentech,GreentechGreentech Renewables - Stroudsburg,RyanW
RT2-00-MINIBK2-FSET,127,8756,2025-06-01,AZ,MINI,4.51,572.77,Greentech,GreentechGreentech Renewables - Phoenix,Genki
RT2-04-SD5-60,5280,8756,2025-06-01,AZ,Screws,0.43,2270.4,Greentech,GreentechGreentech Renewables - Phoenix,Genki
RT2-00-MINIBK2,29,8797,2025-06-01,CA,MINI,4.15,120.35,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-00-MINIBK2-FSET,3,8797,2025-06-01,CA,MINI,4.51,13.53,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-04-SD5-60,606,8797,2025-06-01,CA,Screws,0.43,260.58,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-00-MINIBK2-FSET,258,8801,2025-06-01,WA,MINI,4.51,1163.58,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-MINBUTYL,60,8801,2025-06-01,WA,Accessories,1.18,70.8,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-SD5-60,200,8801,2025-06-01,WA,Screws,0.43,86,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-00-AXBK,493,8801,2025-06-01,WA,APEX,4.09,2016.37,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UE-30,316,8801,2025-06-01,WA,APEX,9.24,2919.84,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UEFS30,37,8801,2025-06-01,WA,APEX,9.24,341.88,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UES30,15,8801,2025-06-01,WA,APEX,15.31,229.65,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UM-30,226,8801,2025-06-01,WA,APEX,9.24,2088.24,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UMFS30,36,8801,2025-06-01,WA,APEX,9.24,332.64,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UMS30,17,8801,2025-06-01,WA,APEX,15.31,260.27,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-03-SK80BL,28,8801,2025-06-01,WA,APEX,17,476,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-ENDCAP,57,8801,2025-06-01,WA,APEX,2.66,151.62,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-M4-16S,1000,8801,2025-06-01,WA,APEX,0.25,250,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-SKSSL,124,8801,2025-06-01,WA,APEX,0.87,107.88,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-SD5-60,40,8808,2025-06-01,AZ,Screws,0.43,17.2,Greentech,GreentechGreentech Renewables - Tucson,Genki
RT2-00-MINIBK2-FSET,4135,9106,2025-06-01,MD,MINI,4.51,18648.85,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-04-C-MOUNT,500,9106,2025-06-01,MD,C-MOUNT,3.08,1540,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-04-SD5-60,18068,9106,2025-06-01,MD,Screws,0.43,7769.24,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-00-AXBK,892,9106,2025-06-01,MD,APEX,4.09,3648.28,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UE-30,867,9106,2025-06-01,MD,APEX,9.24,8011.08,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UES30,174,9106,2025-06-01,MD,APEX,15.31,2663.94,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UM-30,710,9106,2025-06-01,MD,APEX,9.24,6560.4,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UMFS30,623,9106,2025-06-01,MD,APEX,9.24,5756.52,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-03-SK80BL,249,9106,2025-06-01,MD,APEX,17,4233,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-M4-16S,2800,9106,2025-06-01,MD,APEX,0.25,700,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-SKSSL,263,9106,2025-06-01,MD,APEX,0.87,228.81,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT4-00-PLUS-38BK,800,9106,2025-06-01,MD,PLUS,4.51,3608,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-00-MINIBK2-FSET,1316,120,2025-07-01,NY,MINI,4.51,5935.16,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-04-SD5-60,3682,120,2025-07-01,NY,Screws,0.43,1583.26,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT4-00-PLUS-38BK,1222,120,2025-07-01,NY,PLUS,4.51,5511.22,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-00-MINIBK2-FSET,420,148,2025-07-01,NM,MINI,4.51,1894.2,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-FBN25,1200,148,2025-07-01,NM,Bolts,0.36,432,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-SD5-60,200,148,2025-07-01,NM,Screws,0.43,86,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-00-MINIBK2-FSET,4190,224,2025-07-01,MA,MINI,4.51,18896.9,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-C-MOUNT,912,224,2025-07-01,MA,C-MOUNT,3.08,2808.96,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-FBN25,157,224,2025-07-01,MA,Bolts,0.36,56.52,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-SD5-60,34277,224,2025-07-01,MA,Screws,0.43,14739.11,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-00-MINIBK2-FSET,2385,236,2025-07-01,TX,MINI,4.51,10756.35,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-04-FBN25,419,236,2025-07-01,TX,Bolts,0.36,150.84,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-04-SD5-60,4696,236,2025-07-01,TX,Screws,0.43,2019.28,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-04-FBN25,92,239,2025-07-01,TX,Bolts,0.36,33.12,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT2-04-C-MOUNT,2,960,2025-07-01,MI,C-MOUNT,3.08,6.16,Greentech,GreentechGreentech Renewables - Detroit,Guy
RT2-04-SD5-60,4,960,2025-07-01,MI,Screws,0.43,1.72,Greentech,GreentechGreentech Renewables - Detroit,Guy
RT2-00-MINIBK2-FSET,823,1024,2025-07-01,CA,MINI,4.51,3711.73,Greentech,GreentechGreentech Renewables - Los Angeles,Genki
RT2-04-SD5-60,2360,1024,2025-07-01,CA,Screws,0.43,1014.8,Greentech,GreentechGreentech Renewables - Los Angeles,Genki
RT2-00-MINIBK2-FSET,832,1045,2025-07-01,IN,MINI,4.51,3752.32,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-04-SD5-60,2000,1045,2025-07-01,IN,Screws,0.43,860,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-04-FBN25,1329,1127,2025-07-01,CO,Bolts,0.36,478.44,Greentech,GreentechGreentech Renewables - Colorado Springs,Genki
RT2-00-MINIBK2-FSET,573,1132,2025-07-01,SC,MINI,4.51,2584.23,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-04-FBN25,1327,1132,2025-07-01,SC,Bolts,0.36,477.72,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-04-SD5-60,1795,1132,2025-07-01,SC,Screws,0.43,771.85,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-00-MINIBK2-FSET,600,1154,2025-07-01,OH,MINI,4.51,2706,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-04-SD5-60,1820,1154,2025-07-01,OH,Screws,0.43,782.6,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-00-MINIBK2-FSET,12,1875,2025-07-01,CO,MINI,4.51,54.12,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-04-C-MOUNT,50,1875,2025-07-01,CO,C-MOUNT,3.08,154,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-04-FBN25,1,1875,2025-07-01,CO,Bolts,0.36,0.36,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-04-SD5-60,916,1875,2025-07-01,CO,Screws,0.43,393.88,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-00-MINIBK2-FSET,24,1987,2025-07-01,TX,MINI,4.51,108.24,Greentech,GreentechGreentech Renewables - El Paso,Genki
RT2-04-SD5-60,100,1987,2025-07-01,TX,Screws,0.43,43,Greentech,GreentechGreentech Renewables - El Paso,Genki
RT2-00-MINIBK2,35,2576,2025-07-01,CA,MINI,4.15,145.25,Greentech,GreentechGreentech Renewables - Fresno,Genki
RT2-00-MINIBK2-FSET,4,2685,2025-07-01,CO,MINI,4.51,18.04,Greentech,GreentechGreentech Renewables - Grand Junction,Genki
RT2-04-SD5-60,800,2685,2025-07-01,CO,Screws,0.43,344,Greentech,GreentechGreentech Renewables - Grand Junction,Genki
RT2-00-MINIBK2,2,3273,2025-07-01,TX,MINI,4.15,8.3,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-00-MINIBK2-FSET,2,3273,2025-07-01,TX,MINI,4.51,9.02,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-FBN25,25,3273,2025-07-01,TX,Bolts,0.36,9,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-SD5-60,657,3273,2025-07-01,TX,Screws,0.43,282.51,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-SD5-60,100,3293,2025-07-01,IN,Screws,0.43,43,Greentech,GreentechGreentech Renewables - Indianapolis,Guy
RT2-00-MINIBK2-FSET,18,3395,2025-07-01,FL,MINI,4.51,81.18,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-04-FBN25,520,3395,2025-07-01,FL,Bolts,0.36,187.2,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-04-SD5-60,530,3395,2025-07-01,FL,Screws,0.43,227.9,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-00-MINIBK2-FSET,2,4029,2025-07-01,NM,MINI,4.51,9.02,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-04-FBN25,235,4029,2025-07-01,NM,Bolts,0.36,84.6,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-04-SD5-60,200,4029,2025-07-01,NM,Screws,0.43,86,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-00-MINIBK2-FSET,240,4090,2025-07-01,NV,MINI,4.51,1082.4,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-C-MOUNT,120,4090,2025-07-01,NV,C-MOUNT,3.08,369.6,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-SD5-60,116,4090,2025-07-01,NV,Screws,0.43,49.88,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-SD5-60,300,4187,2025-07-01,AR,Screws,0.43,129,Greentech,GreentechGreentech Renewables - LIttle Rock,Guy
RT2-00-MINIBK2-FSET,4691,4422,2025-07-01,ME,MINI,4.51,21156.41,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-04-FBN25,83,4422,2025-07-01,ME,Bolts,0.36,29.88,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-04-MINBUTYL,153,4422,2025-07-01,ME,Accessories,1.18,180.54,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-04-SD5-60,1048,4422,2025-07-01,ME,Screws,0.43,450.64,Greentech,GreentechGreentech Renewables - Maine,RyanW
RT2-00-MINIBK2-FSET,20,4431,2025-07-01,MA,MINI,4.51,90.2,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-04-SD5-60,175,4431,2025-07-01,MA,Screws,0.43,75.25,Greentech,GreentechGreentech Renewables - Mansfield,RyanW
RT2-00-MINIBK2-FSET,1188,4560,2025-07-01,FL,MINI,4.51,5357.88,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT2-04-FBN25,2,4560,2025-07-01,FL,Bolts,0.36,0.72,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT2-04-SD5-60,4282,4560,2025-07-01,FL,Screws,0.43,1841.26,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT3-04-BUTYL,23,4560,2025-07-01,FL,Accessories,1.18,27.14,Greentech,GreentechGreentech Renewables - Miami,RyanW
RT2-04-SD5-90,2000,4598,2025-07-01,NJ,Screws,0.75,1500,Greentech,GreentechGreentech Renewables - Commercial Solutions - Mid-Atlantic,RyanW
RT2-04-C-MOUNT,114,4639,2025-07-01,MT,C-MOUNT,3.08,351.12,Greentech,GreentechGreentech Renewables - Missoula,Genki
RT2-00-MINIBK2-FSET,50,4664,2025-07-01,MN,MINI,4.51,225.5,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-04-FBN25,54,4664,2025-07-01,MN,Bolts,0.36,19.44,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-04-SD5-60,3600,4664,2025-07-01,MN,Screws,0.43,1548,Greentech,GreentechGreentech Renewables - Minneapolis,Guy
RT2-00-MINIBK2-FSET,224,4950,2025-07-01,IL,MINI,4.51,1010.24,Greentech,GreentechGreentech Renewables - North Chicago,Guy
RT2-04-SD5-60,7300,4950,2025-07-01,IL,Screws,0.43,3139,Greentech,GreentechGreentech Renewables - North Chicago,Guy
RT3-04-RFEBBK,1,4979,2025-07-01,TN,REB,20,20,Greentech,GreentechGreentech Renewables - Nashville,Guy
RT2-00-MINIBK2-FSET,945,4984,2025-07-01,CT,MINI,4.51,4261.95,Greentech,GreentechGreentech Renewables - Wallingford,RyanW
RT2-04-SD5-60,3384,4984,2025-07-01,CT,Screws,0.43,1455.12,Greentech,GreentechGreentech Renewables - Wallingford,RyanW
RT2-00-MINIBK2-FSET,16,4991,2025-07-01,NH,MINI,4.51,72.16,Greentech,GreentechGreentech Renewables - New Hampshire,RyanW
RT2-04-SD5-60,67,4991,2025-07-01,NH,Screws,0.43,28.81,Greentech,GreentechGreentech Renewables - New Hampshire,RyanW
RT2-00-MINIBK2-FSET,2505,5621,2025-07-01,FL,MINI,4.51,11297.55,Greentech,GreentechGreentech Renewables - Orlando,RyanW
RT2-04-FBN25,91,5621,2025-07-01,FL,Bolts,0.36,32.76,Greentech,GreentechGreentech Renewables - Orlando,RyanW
RT2-04-SD5-60,5,5621,2025-07-01,FL,Screws,0.43,2.15,Greentech,GreentechGreentech Renewables - Orlando,RyanW
RT2-00-MINIBK2,58,5885,2025-07-01,IL,MINI,4.15,240.7,Greentech,GreentechGreentech Renewables - Peoria,Guy
RT2-04-FBN25,168,5885,2025-07-01,IL,Bolts,0.36,60.48,Greentech,GreentechGreentech Renewables - Peoria,Guy
RT2-00-MINIBK2-FSET,5,5887,2025-07-01,NJ,MINI,4.51,22.55,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT3-01-UE-30,81,5887,2025-07-01,NJ,APEX,9.24,748.44,Greentech,GreentechGreentech Renewables - Pennsauken,RyanW
RT2-00-MINIBK2-FSET,21,5888,2025-07-01,FL,MINI,4.51,94.71,Greentech,GreentechGreentech Renewables - Pensacola,RyanW
RT2-00-MINIBK2-FSET,901,5944,2025-07-01,PA,MINI,4.51,4063.51,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-C-MOUNT,681,5944,2025-07-01,PA,C-MOUNT,3.08,2097.48,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-FBN25,33,5944,2025-07-01,PA,Bolts,0.36,11.88,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-SD5-60,2500,5944,2025-07-01,PA,Screws,0.43,1075,Greentech,GreentechGreentech Renewables - Pittsburgh,RyanW
RT2-04-BN30SL-US,90,5951,2025-07-01,ID,Bolts,0.36,32.4,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-04-SD5-60,5500,5951,2025-07-01,ID,Screws,0.43,2365,Greentech,GreentechGreentech Renewables - Pocatello,Genki
RT2-00-MINIBK2-FSET,550,5971,2025-07-01,OR,MINI,4.51,2480.5,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-04-MINBUTYL,117,5971,2025-07-01,OR,Accessories,1.18,138.06,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-04-SD5-60,889,5971,2025-07-01,OR,Screws,0.43,382.27,Greentech,GreentechGreentech Renewables - Portland,Genki
RT2-00-MINIBK2-FSET,2,6026,2025-07-01,CO,MINI,4.51,9.02,Greentech,GreentechGreentech Renewables - Pueblo,Genki
RT2-04-SD5-60,200,6026,2025-07-01,CO,Screws,0.43,86,Greentech,GreentechGreentech Renewables - Pueblo,Genki
RT2-04-FBN25,5,6058,2025-07-01,NC,Bolts,0.36,1.8,Greentech,GreentechGreentech Renewables - Raleigh,RyanW
RT2-04-SD5-60,542,6058,2025-07-01,NC,Screws,0.43,233.06,Greentech,GreentechGreentech Renewables - Raleigh,RyanW
RT2-04-SD5-60,80,6408,2025-07-01,VA,Screws,0.43,34.4,Greentech,GreentechGreentech Renewables - Virginia,RyanW
RT2-00-MINIBK2-FSET,212,6435,2025-07-01,CA,MINI,4.51,956.12,Greentech,GreentechGreentech Renewables - Riverside,Genki
RT2-04-FBN25,21,6435,2025-07-01,CA,Bolts,0.36,7.56,Greentech,GreentechGreentech Renewables - Riverside,Genki
RT2-04-SD5-60,4634,6435,2025-07-01,CA,Screws,0.43,1992.62,Greentech,GreentechGreentech Renewables - Riverside,Genki
RT2-00-MINIBK2,1,6462,2025-07-01,NY,MINI,4.15,4.15,Greentech,GreentechGreentech Renewables - Rochester,RyanW
RT2-04-SD5-60,32,6462,2025-07-01,NY,Screws,0.43,13.76,Greentech,GreentechGreentech Renewables - Rochester,RyanW
RT2-00-MINIBK2-FSET,260,6552,2025-07-01,CA,MINI,4.51,1172.6,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-MINBUTYL,14,6552,2025-07-01,CA,Accessories,1.18,16.52,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-SD5-60,1500,6552,2025-07-01,CA,Screws,0.43,645,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-00-MINIBK2-FSET,26,6640,2025-07-01,MO,MINI,4.51,117.26,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-FBN25,559,6640,2025-07-01,MO,Bolts,0.36,201.24,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-SD5-60,250,6640,2025-07-01,MO,Screws,0.43,107.5,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-BN30SL-US,100,6692,2025-07-01,UT,Bolts,0.36,36,Greentech,GreentechGreentech Renewables - Salt Lake,Genki
RT2-04-FBN25,109,6692,2025-07-01,UT,Bolts,0.36,39.24,Greentech,GreentechGreentech Renewables - Salt Lake,Genki
RT2-00-MINIBK2-FSET,607,7133,2025-07-01,CA,MINI,4.51,2737.57,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-C-MOUNT,120,7133,2025-07-01,CA,C-MOUNT,3.08,369.6,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-FBN25,212,7133,2025-07-01,CA,Bolts,0.36,76.32,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-SD5-60,829,7133,2025-07-01,CA,Screws,0.43,356.47,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-00-MINIBK2-FSET,70,7492,2025-07-01,CA,MINI,4.51,315.7,Greentech,GreentechGreentech Renewables - San Jose,Genki
RT2-04-FBN25,52,7492,2025-07-01,CA,Bolts,0.36,18.72,Greentech,GreentechGreentech Renewables - San Jose,Genki
RT2-00-MINIBK2-FSET,1660,7605,2025-07-01,CA,MINI,4.51,7486.6,Greentech,GreentechGreentech Renewables - San Luis Obispo,Genki
RT2-04-FBN25,84,7953,2025-07-01,CA,Bolts,0.36,30.24,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-04-SD5-60,67,7953,2025-07-01,CA,Screws,0.43,28.81,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-00-MINIBK2-FSET,3134,8018,2025-07-01,FL,MINI,4.51,14134.34,Greentech,GreentechGreentech Renewables - Tampa Bay,RyanW
RT2-04-SD5-60,5008,8018,2025-07-01,FL,Screws,0.43,2153.44,Greentech,GreentechGreentech Renewables - Tampa Bay,RyanW
